unit,timestamp,start,end,value
count,2024-02-05 01:15:00,2024-02-05 01:15:00,2024-02-05 01:16:00,300.0
count,2024-02-05 02:00:00,2024-02-05 02:00:00,2024-02-05 02:01:00,103.0
count,2024-02-05 02:30:00,2024-02-05 02:30:00,2024-02-05 02:31:00,294.0
count,2024-02-05 03:15:00,2024-02-05 03:15:00,2024-02-05 03:16:00,108.0
count,2024-02-05 03:30:00,2024-02-05 03:30:00,2024-02-05 03:31:00,336.0
count,2024-02-05 03:45:00,2024-02-05 03:45:00,2024-02-05 03:46:00,441.0
count,2024-02-05 04:15:00,2024-02-05 04:15:00,2024-02-05 04:16:00,437.0
count,2024-02-05 05:30:00,2024-02-05 05:30:00,2024-02-05 05:31:00,309.0
count,2024-02-05 05:45:00,2024-02-05 05:45:00,2024-02-05 05:46:00,172.0
count,2024-02-05 06:00:00,2024-02-05 06:00:00,2024-02-05 06:01:00,99.0
count,2024-02-05 06:15:00,2024-02-05 06:15:00,2024-02-05 06:16:00,215.0
count,2024-02-05 06:45:00,2024-02-05 06:45:00,2024-02-05 06:46:00,135.0
count,2024-02-05 07:00:00,2024-02-05 07:00:00,2024-02-05 07:01:00,345.0
count,2024-02-05 07:30:00,2024-02-05 07:30:00,2024-02-05 07:31:00,47.0
count,2024-02-05 07:45:00,2024-02-05 07:45:00,2024-02-05 07:46:00,197.0
count,2024-02-05 08:30:00,2024-02-05 08:30:00,2024-02-05 08:31:00,148.0
count,2024-02-05 09:00:00,2024-02-05 09:00:00,2024-02-05 09:01:00,20.0
count,2024-02-05 10:00:00,2024-02-05 10:00:00,2024-02-05 10:01:00,285.0
count,2024-02-05 10:15:00,2024-02-05 10:15:00,2024-02-05 10:16:00,316.0
count,2024-02-05 10:30:00,2024-02-05 10:30:00,2024-02-05 10:31:00,394.0
count,2024-02-05 10:45:00,2024-02-05 10:45:00,2024-02-05 10:46:00,140.0
count,2024-02-05 11:00:00,2024-02-05 11:00:00,2024-02-05 11:01:00,228.0
count,2024-02-05 11:15:00,2024-02-05 11:15:00,2024-02-05 11:16:00,424.0
count,2024-02-05 11:45:00,2024-02-05 11:45:00,2024-02-05 11:46:00,95.0
count,2024-02-05 12:15:00,2024-02-05 12:15:00,2024-02-05 12:16:00,463.0
count,2024-02-05 13:00:00,2024-02-05 13:00:00,2024-02-05 13:01:00,1.0
count,2024-02-05 13:15:00,2024-02-05 13:15:00,2024-02-05 13:16:00,348.0
count,2024-02-05 13:30:00,2024-02-05 13:30:00,2024-02-05 13:31:00,163.0
count,2024-02-05 13:45:00,2024-02-05 13:45:00,2024-02-05 13:46:00,27.0
count,2024-02-05 15:00:00,2024-02-05 15:00:00,2024-02-05 15:01:00,400.0
count,2024-02-05 15:30:00,2024-02-05 15:30:00,2024-02-05 15:31:00,292.0
count,2024-02-05 15:45:00,2024-02-05 15:45:00,2024-02-05 15:46:00,364.0
count,2024-02-05 16:15:00,2024-02-05 16:15:00,2024-02-05 16:16:00,471.0
count,2024-02-05 16:30:00,2024-02-05 16:30:00,2024-02-05 16:31:00,348.0
count,2024-02-05 16:45:00,2024-02-05 16:45:00,2024-02-05 16:46:00,287.0
count,2024-02-05 17:00:00,2024-02-05 17:00:00,2024-02-05 17:01:00,275.0
count,2024-02-05 17:30:00,2024-02-05 17:30:00,2024-02-05 17:31:00,96.0
count,2024-02-05 17:45:00,2024-02-05 17:45:00,2024-02-05 17:46:00,300.0
count,2024-02-05 18:30:00,2024-02-05 18:30:00,2024-02-05 18:31:00,204.0
count,2024-02-05 18:45:00,2024-02-05 18:45:00,2024-02-05 18:46:00,404.0
count,2024-02-05 19:00:00,2024-02-05 19:00:00,2024-02-05 19:01:00,155.0
count,2024-02-05 19:15:00,2024-02-05 19:15:00,2024-02-05 19:16:00,18.0
count,2024-02-05 19:30:00,2024-02-05 19:30:00,2024-02-05 19:31:00,6.0
count,2024-02-05 21:30:00,2024-02-05 21:30:00,2024-02-05 21:31:00,167.0
count,2024-02-05 21:45:00,2024-02-05 21:45:00,2024-02-05 21:46:00,177.0
count,2024-02-05 22:00:00,2024-02-05 22:00:00,2024-02-05 22:01:00,462.0
count,2024-02-05 22:15:00,2024-02-05 22:15:00,2024-02-05 22:16:00,10.0
count,2024-02-05 22:30:00,2024-02-05 22:30:00,2024-02-05 22:31:00,267.0
count,2024-02-05 23:00:00,2024-02-05 23:00:00,2024-02-05 23:01:00,233.0
count,2024-02-05 23:15:00,2024-02-05 23:15:00,2024-02-05 23:16:00,144.0
count,2024-02-06 01:00:00,2024-02-06 01:00:00,2024-02-06 01:01:00,144.0
count,2024-02-06 01:30:00,2024-02-06 01:30:00,2024-02-06 01:31:00,36.0
count,2024-02-06 02:15:00,2024-02-06 02:15:00,2024-02-06 02:16:00,498.0
count,2024-02-06 02:45:00,2024-02-06 02:45:00,2024-02-06 02:46:00,465.0
count,2024-02-06 03:00:00,2024-02-06 03:00:00,2024-02-06 03:01:00,206.0
count,2024-02-06 03:45:00,2024-02-06 03:45:00,2024-02-06 03:46:00,330.0
count,2024-02-06 04:45:00,2024-02-06 04:45:00,2024-02-06 04:46:00,193.0
count,2024-02-06 05:15:00,2024-02-06 05:15:00,2024-02-06 05:16:00,468.0
count,2024-02-06 05:45:00,2024-02-06 05:45:00,2024-02-06 05:46:00,228.0
count,2024-02-06 06:15:00,2024-02-06 06:15:00,2024-02-06 06:16:00,360.0
count,2024-02-06 06:45:00,2024-02-06 06:45:00,2024-02-06 06:46:00,120.0
count,2024-02-06 07:00:00,2024-02-06 07:00:00,2024-02-06 07:01:00,253.0
count,2024-02-06 09:15:00,2024-02-06 09:15:00,2024-02-06 09:16:00,159.0
count,2024-02-06 09:45:00,2024-02-06 09:45:00,2024-02-06 09:46:00,161.0
count,2024-02-06 10:45:00,2024-02-06 10:45:00,2024-02-06 10:46:00,337.0
count,2024-02-06 11:00:00,2024-02-06 11:00:00,2024-02-06 11:01:00,230.0
count,2024-02-06 11:15:00,2024-02-06 11:15:00,2024-02-06 11:16:00,448.0
count,2024-02-06 11:30:00,2024-02-06 11:30:00,2024-02-06 11:31:00,311.0
count,2024-02-06 11:45:00,2024-02-06 11:45:00,2024-02-06 11:46:00,115.0
count,2024-02-06 12:00:00,2024-02-06 12:00:00,2024-02-06 12:01:00,383.0
count,2024-02-06 12:15:00,2024-02-06 12:15:00,2024-02-06 12:16:00,125.0
count,2024-02-06 13:15:00,2024-02-06 13:15:00,2024-02-06 13:16:00,210.0
count,2024-02-06 13:45:00,2024-02-06 13:45:00,2024-02-06 13:46:00,21.0
count,2024-02-06 14:00:00,2024-02-06 14:00:00,2024-02-06 14:01:00,414.0
count,2024-02-06 15:30:00,2024-02-06 15:30:00,2024-02-06 15:31:00,6.0
count,2024-02-06 15:45:00,2024-02-06 15:45:00,2024-02-06 15:46:00,188.0
count,2024-02-06 16:15:00,2024-02-06 16:15:00,2024-02-06 16:16:00,86.0
count,2024-02-06 16:30:00,2024-02-06 16:30:00,2024-02-06 16:31:00,73.0
count,2024-02-06 17:00:00,2024-02-06 17:00:00,2024-02-06 17:01:00,95.0
count,2024-02-06 17:30:00,2024-02-06 17:30:00,2024-02-06 17:31:00,175.0
count,2024-02-06 17:45:00,2024-02-06 17:45:00,2024-02-06 17:46:00,302.0
count,2024-02-06 18:30:00,2024-02-06 18:30:00,2024-02-06 18:31:00,271.0
count,2024-02-06 18:45:00,2024-02-06 18:45:00,2024-02-06 18:46:00,269.0
count,2024-02-06 19:00:00,2024-02-06 19:00:00,2024-02-06 19:01:00,442.0
count,2024-02-06 19:15:00,2024-02-06 19:15:00,2024-02-06 19:16:00,37.0
count,2024-02-06 19:30:00,2024-02-06 19:30:00,2024-02-06 19:31:00,69.0
count,2024-02-06 20:45:00,2024-02-06 20:45:00,2024-02-06 20:46:00,104.0
count,2024-02-06 21:00:00,2024-02-06 21:00:00,2024-02-06 21:01:00,170.0
count,2024-02-06 21:15:00,2024-02-06 21:15:00,2024-02-06 21:16:00,17.0
count,2024-02-06 21:30:00,2024-02-06 21:30:00,2024-02-06 21:31:00,366.0
count,2024-02-06 22:15:00,2024-02-06 22:15:00,2024-02-06 22:16:00,383.0
count,2024-02-06 22:30:00,2024-02-06 22:30:00,2024-02-06 22:31:00,59.0
count,2024-02-06 23:15:00,2024-02-06 23:15:00,2024-02-06 23:16:00,132.0
count,2024-02-07 00:15:00,2024-02-07 00:15:00,2024-02-07 00:16:00,89.0
count,2024-02-07 00:30:00,2024-02-07 00:30:00,2024-02-07 00:31:00,56.0
count,2024-02-07 01:00:00,2024-02-07 01:00:00,2024-02-07 01:01:00,494.0
count,2024-02-07 01:15:00,2024-02-07 01:15:00,2024-02-07 01:16:00,439.0
count,2024-02-07 01:45:00,2024-02-07 01:45:00,2024-02-07 01:46:00,180.0
count,2024-02-07 02:00:00,2024-02-07 02:00:00,2024-02-07 02:01:00,112.0
count,2024-02-07 03:00:00,2024-02-07 03:00:00,2024-02-07 03:01:00,272.0
count,2024-02-07 03:15:00,2024-02-07 03:15:00,2024-02-07 03:16:00,310.0
count,2024-02-07 03:30:00,2024-02-07 03:30:00,2024-02-07 03:31:00,97.0
count,2024-02-07 05:00:00,2024-02-07 05:00:00,2024-02-07 05:01:00,14.0
count,2024-02-07 05:15:00,2024-02-07 05:15:00,2024-02-07 05:16:00,220.0
count,2024-02-07 06:15:00,2024-02-07 06:15:00,2024-02-07 06:16:00,150.0
count,2024-02-07 06:30:00,2024-02-07 06:30:00,2024-02-07 06:31:00,378.0
count,2024-02-07 06:45:00,2024-02-07 06:45:00,2024-02-07 06:46:00,288.0
count,2024-02-07 07:00:00,2024-02-07 07:00:00,2024-02-07 07:01:00,491.0
count,2024-02-07 07:15:00,2024-02-07 07:15:00,2024-02-07 07:16:00,26.0
count,2024-02-07 07:45:00,2024-02-07 07:45:00,2024-02-07 07:46:00,239.0
count,2024-02-07 08:00:00,2024-02-07 08:00:00,2024-02-07 08:01:00,217.0
count,2024-02-07 08:45:00,2024-02-07 08:45:00,2024-02-07 08:46:00,56.0
count,2024-02-07 09:00:00,2024-02-07 09:00:00,2024-02-07 09:01:00,493.0
count,2024-02-07 09:30:00,2024-02-07 09:30:00,2024-02-07 09:31:00,207.0
count,2024-02-07 10:45:00,2024-02-07 10:45:00,2024-02-07 10:46:00,238.0
count,2024-02-07 11:45:00,2024-02-07 11:45:00,2024-02-07 11:46:00,37.0
count,2024-02-07 12:00:00,2024-02-07 12:00:00,2024-02-07 12:01:00,30.0
count,2024-02-07 13:00:00,2024-02-07 13:00:00,2024-02-07 13:01:00,355.0
count,2024-02-07 14:00:00,2024-02-07 14:00:00,2024-02-07 14:01:00,291.0
count,2024-02-07 14:30:00,2024-02-07 14:30:00,2024-02-07 14:31:00,301.0
count,2024-02-07 15:15:00,2024-02-07 15:15:00,2024-02-07 15:16:00,490.0
count,2024-02-07 16:00:00,2024-02-07 16:00:00,2024-02-07 16:01:00,195.0
count,2024-02-07 16:15:00,2024-02-07 16:15:00,2024-02-07 16:16:00,277.0
count,2024-02-07 16:30:00,2024-02-07 16:30:00,2024-02-07 16:31:00,115.0
count,2024-02-07 17:30:00,2024-02-07 17:30:00,2024-02-07 17:31:00,363.0
count,2024-02-07 17:45:00,2024-02-07 17:45:00,2024-02-07 17:46:00,290.0
count,2024-02-07 18:00:00,2024-02-07 18:00:00,2024-02-07 18:01:00,290.0
count,2024-02-07 18:15:00,2024-02-07 18:15:00,2024-02-07 18:16:00,456.0
count,2024-02-07 18:30:00,2024-02-07 18:30:00,2024-02-07 18:31:00,231.0
count,2024-02-07 19:15:00,2024-02-07 19:15:00,2024-02-07 19:16:00,111.0
count,2024-02-07 20:30:00,2024-02-07 20:30:00,2024-02-07 20:31:00,111.0
count,2024-02-07 20:45:00,2024-02-07 20:45:00,2024-02-07 20:46:00,398.0
count,2024-02-07 21:00:00,2024-02-07 21:00:00,2024-02-07 21:01:00,416.0
count,2024-02-07 21:15:00,2024-02-07 21:15:00,2024-02-07 21:16:00,230.0
count,2024-02-07 21:30:00,2024-02-07 21:30:00,2024-02-07 21:31:00,5.0
count,2024-02-07 22:00:00,2024-02-07 22:00:00,2024-02-07 22:01:00,120.0
count,2024-02-07 22:15:00,2024-02-07 22:15:00,2024-02-07 22:16:00,200.0
count,2024-02-08 00:15:00,2024-02-08 00:15:00,2024-02-08 00:16:00,300.0
count,2024-02-08 01:00:00,2024-02-08 01:00:00,2024-02-08 01:01:00,156.0
count,2024-02-08 01:45:00,2024-02-08 01:45:00,2024-02-08 01:46:00,176.0
count,2024-02-08 02:15:00,2024-02-08 02:15:00,2024-02-08 02:16:00,266.0
count,2024-02-08 03:45:00,2024-02-08 03:45:00,2024-02-08 03:46:00,18.0
count,2024-02-08 04:00:00,2024-02-08 04:00:00,2024-02-08 04:01:00,359.0
count,2024-02-08 04:30:00,2024-02-08 04:30:00,2024-02-08 04:31:00,369.0
count,2024-02-08 04:45:00,2024-02-08 04:45:00,2024-02-08 04:46:00,212.0
count,2024-02-08 05:15:00,2024-02-08 05:15:00,2024-02-08 05:16:00,47.0
count,2024-02-08 06:45:00,2024-02-08 06:45:00,2024-02-08 06:46:00,220.0
count,2024-02-08 07:00:00,2024-02-08 07:00:00,2024-02-08 07:01:00,324.0
count,2024-02-08 08:15:00,2024-02-08 08:15:00,2024-02-08 08:16:00,5.0
count,2024-02-08 08:30:00,2024-02-08 08:30:00,2024-02-08 08:31:00,79.0
count,2024-02-08 08:45:00,2024-02-08 08:45:00,2024-02-08 08:46:00,482.0
count,2024-02-08 10:15:00,2024-02-08 10:15:00,2024-02-08 10:16:00,29.0
count,2024-02-08 11:15:00,2024-02-08 11:15:00,2024-02-08 11:16:00,450.0
count,2024-02-08 11:30:00,2024-02-08 11:30:00,2024-02-08 11:31:00,113.0
count,2024-02-08 12:00:00,2024-02-08 12:00:00,2024-02-08 12:01:00,329.0
count,2024-02-08 12:15:00,2024-02-08 12:15:00,2024-02-08 12:16:00,213.0
count,2024-02-08 12:30:00,2024-02-08 12:30:00,2024-02-08 12:31:00,205.0
count,2024-02-08 12:45:00,2024-02-08 12:45:00,2024-02-08 12:46:00,28.0
count,2024-02-08 13:15:00,2024-02-08 13:15:00,2024-02-08 13:16:00,33.0
count,2024-02-08 13:45:00,2024-02-08 13:45:00,2024-02-08 13:46:00,410.0
count,2024-02-08 14:00:00,2024-02-08 14:00:00,2024-02-08 14:01:00,476.0
count,2024-02-08 14:15:00,2024-02-08 14:15:00,2024-02-08 14:16:00,18.0
count,2024-02-08 15:00:00,2024-02-08 15:00:00,2024-02-08 15:01:00,194.0
count,2024-02-08 15:15:00,2024-02-08 15:15:00,2024-02-08 15:16:00,332.0
count,2024-02-08 15:30:00,2024-02-08 15:30:00,2024-02-08 15:31:00,481.0
count,2024-02-08 16:30:00,2024-02-08 16:30:00,2024-02-08 16:31:00,393.0
count,2024-02-08 17:15:00,2024-02-08 17:15:00,2024-02-08 17:16:00,156.0
count,2024-02-08 18:15:00,2024-02-08 18:15:00,2024-02-08 18:16:00,464.0
count,2024-02-08 19:00:00,2024-02-08 19:00:00,2024-02-08 19:01:00,235.0
count,2024-02-08 19:30:00,2024-02-08 19:30:00,2024-02-08 19:31:00,10.0
count,2024-02-08 20:15:00,2024-02-08 20:15:00,2024-02-08 20:16:00,32.0
count,2024-02-08 21:00:00,2024-02-08 21:00:00,2024-02-08 21:01:00,125.0
count,2024-02-08 21:15:00,2024-02-08 21:15:00,2024-02-08 21:16:00,211.0
count,2024-02-08 22:30:00,2024-02-08 22:30:00,2024-02-08 22:31:00,170.0
count,2024-02-08 22:45:00,2024-02-08 22:45:00,2024-02-08 22:46:00,342.0
count,2024-02-08 23:00:00,2024-02-08 23:00:00,2024-02-08 23:01:00,213.0
count,2024-02-08 23:15:00,2024-02-08 23:15:00,2024-02-08 23:16:00,298.0
count,2024-02-08 23:45:00,2024-02-08 23:45:00,2024-02-08 23:46:00,161.0
count,2024-02-09 00:00:00,2024-02-09 00:00:00,2024-02-09 00:01:00,3.0
count,2024-02-09 01:00:00,2024-02-09 01:00:00,2024-02-09 01:01:00,134.0
count,2024-02-09 01:15:00,2024-02-09 01:15:00,2024-02-09 01:16:00,19.0
count,2024-02-09 01:30:00,2024-02-09 01:30:00,2024-02-09 01:31:00,324.0
count,2024-02-09 02:00:00,2024-02-09 02:00:00,2024-02-09 02:01:00,441.0
count,2024-02-09 02:15:00,2024-02-09 02:15:00,2024-02-09 02:16:00,100.0
count,2024-02-09 02:30:00,2024-02-09 02:30:00,2024-02-09 02:31:00,353.0
count,2024-02-09 02:45:00,2024-02-09 02:45:00,2024-02-09 02:46:00,233.0
count,2024-02-09 03:15:00,2024-02-09 03:15:00,2024-02-09 03:16:00,336.0
count,2024-02-09 04:30:00,2024-02-09 04:30:00,2024-02-09 04:31:00,105.0
count,2024-02-09 06:00:00,2024-02-09 06:00:00,2024-02-09 06:01:00,459.0
count,2024-02-09 06:15:00,2024-02-09 06:15:00,2024-02-09 06:16:00,39.0
count,2024-02-09 06:45:00,2024-02-09 06:45:00,2024-02-09 06:46:00,166.0
count,2024-02-09 07:30:00,2024-02-09 07:30:00,2024-02-09 07:31:00,305.0
count,2024-02-09 08:45:00,2024-02-09 08:45:00,2024-02-09 08:46:00,274.0
count,2024-02-09 09:15:00,2024-02-09 09:15:00,2024-02-09 09:16:00,230.0
count,2024-02-09 09:45:00,2024-02-09 09:45:00,2024-02-09 09:46:00,182.0
count,2024-02-09 10:00:00,2024-02-09 10:00:00,2024-02-09 10:01:00,443.0
count,2024-02-09 10:15:00,2024-02-09 10:15:00,2024-02-09 10:16:00,367.0
count,2024-02-09 10:30:00,2024-02-09 10:30:00,2024-02-09 10:31:00,443.0
count,2024-02-09 11:15:00,2024-02-09 11:15:00,2024-02-09 11:16:00,157.0
count,2024-02-09 11:45:00,2024-02-09 11:45:00,2024-02-09 11:46:00,449.0
count,2024-02-09 12:15:00,2024-02-09 12:15:00,2024-02-09 12:16:00,82.0
count,2024-02-09 13:00:00,2024-02-09 13:00:00,2024-02-09 13:01:00,200.0
count,2024-02-09 14:00:00,2024-02-09 14:00:00,2024-02-09 14:01:00,450.0
count,2024-02-09 14:15:00,2024-02-09 14:15:00,2024-02-09 14:16:00,144.0
count,2024-02-09 15:00:00,2024-02-09 15:00:00,2024-02-09 15:01:00,444.0
count,2024-02-09 15:30:00,2024-02-09 15:30:00,2024-02-09 15:31:00,324.0
count,2024-02-09 15:45:00,2024-02-09 15:45:00,2024-02-09 15:46:00,291.0
count,2024-02-09 16:45:00,2024-02-09 16:45:00,2024-02-09 16:46:00,429.0
count,2024-02-09 17:00:00,2024-02-09 17:00:00,2024-02-09 17:01:00,474.0
count,2024-02-09 17:15:00,2024-02-09 17:15:00,2024-02-09 17:16:00,412.0
count,2024-02-09 17:45:00,2024-02-09 17:45:00,2024-02-09 17:46:00,382.0
count,2024-02-09 18:15:00,2024-02-09 18:15:00,2024-02-09 18:16:00,462.0
count,2024-02-09 19:00:00,2024-02-09 19:00:00,2024-02-09 19:01:00,39.0
count,2024-02-09 19:15:00,2024-02-09 19:15:00,2024-02-09 19:16:00,398.0
count,2024-02-09 19:45:00,2024-02-09 19:45:00,2024-02-09 19:46:00,372.0
count,2024-02-09 20:00:00,2024-02-09 20:00:00,2024-02-09 20:01:00,117.0
count,2024-02-09 20:15:00,2024-02-09 20:15:00,2024-02-09 20:16:00,451.0
count,2024-02-09 20:45:00,2024-02-09 20:45:00,2024-02-09 20:46:00,308.0
count,2024-02-09 21:15:00,2024-02-09 21:15:00,2024-02-09 21:16:00,261.0
count,2024-02-09 21:30:00,2024-02-09 21:30:00,2024-02-09 21:31:00,368.0
count,2024-02-09 21:45:00,2024-02-09 21:45:00,2024-02-09 21:46:00,32.0
count,2024-02-09 22:15:00,2024-02-09 22:15:00,2024-02-09 22:16:00,77.0
count,2024-02-09 23:00:00,2024-02-09 23:00:00,2024-02-09 23:01:00,492.0
count,2024-02-09 23:15:00,2024-02-09 23:15:00,2024-02-09 23:16:00,327.0
count,2024-02-09 23:30:00,2024-02-09 23:30:00,2024-02-09 23:31:00,48.0
count,2024-02-10 00:00:00,2024-02-10 00:00:00,2024-02-10 00:01:00,57.0
count,2024-02-10 00:15:00,2024-02-10 00:15:00,2024-02-10 00:16:00,447.0
count,2024-02-10 01:30:00,2024-02-10 01:30:00,2024-02-10 01:31:00,73.0
count,2024-02-10 01:45:00,2024-02-10 01:45:00,2024-02-10 01:46:00,158.0
count,2024-02-10 02:15:00,2024-02-10 02:15:00,2024-02-10 02:16:00,282.0
count,2024-02-10 02:45:00,2024-02-10 02:45:00,2024-02-10 02:46:00,451.0
count,2024-02-10 03:00:00,2024-02-10 03:00:00,2024-02-10 03:01:00,300.0
count,2024-02-10 03:45:00,2024-02-10 03:45:00,2024-02-10 03:46:00,421.0
count,2024-02-10 04:00:00,2024-02-10 04:00:00,2024-02-10 04:01:00,84.0
count,2024-02-10 04:30:00,2024-02-10 04:30:00,2024-02-10 04:31:00,277.0
count,2024-02-10 06:45:00,2024-02-10 06:45:00,2024-02-10 06:46:00,418.0
count,2024-02-10 07:15:00,2024-02-10 07:15:00,2024-02-10 07:16:00,69.0
count,2024-02-10 08:00:00,2024-02-10 08:00:00,2024-02-10 08:01:00,222.0
count,2024-02-10 08:15:00,2024-02-10 08:15:00,2024-02-10 08:16:00,249.0
count,2024-02-10 08:30:00,2024-02-10 08:30:00,2024-02-10 08:31:00,385.0
count,2024-02-10 09:15:00,2024-02-10 09:15:00,2024-02-10 09:16:00,463.0
count,2024-02-10 10:15:00,2024-02-10 10:15:00,2024-02-10 10:16:00,434.0
count,2024-02-10 10:45:00,2024-02-10 10:45:00,2024-02-10 10:46:00,47.0
count,2024-02-10 11:30:00,2024-02-10 11:30:00,2024-02-10 11:31:00,82.0
count,2024-02-10 12:45:00,2024-02-10 12:45:00,2024-02-10 12:46:00,1.0
count,2024-02-10 13:00:00,2024-02-10 13:00:00,2024-02-10 13:01:00,360.0
count,2024-02-10 13:30:00,2024-02-10 13:30:00,2024-02-10 13:31:00,54.0
count,2024-02-10 13:45:00,2024-02-10 13:45:00,2024-02-10 13:46:00,166.0
count,2024-02-10 15:00:00,2024-02-10 15:00:00,2024-02-10 15:01:00,36.0
count,2024-02-10 15:15:00,2024-02-10 15:15:00,2024-02-10 15:16:00,489.0
count,2024-02-10 15:30:00,2024-02-10 15:30:00,2024-02-10 15:31:00,311.0
count,2024-02-10 15:45:00,2024-02-10 15:45:00,2024-02-10 15:46:00,401.0
count,2024-02-10 16:30:00,2024-02-10 16:30:00,2024-02-10 16:31:00,467.0
count,2024-02-10 17:00:00,2024-02-10 17:00:00,2024-02-10 17:01:00,49.0
count,2024-02-10 17:15:00,2024-02-10 17:15:00,2024-02-10 17:16:00,16.0
count,2024-02-10 17:30:00,2024-02-10 17:30:00,2024-02-10 17:31:00,139.0
count,2024-02-10 18:45:00,2024-02-10 18:45:00,2024-02-10 18:46:00,491.0
count,2024-02-10 19:00:00,2024-02-10 19:00:00,2024-02-10 19:01:00,58.0
count,2024-02-10 19:45:00,2024-02-10 19:45:00,2024-02-10 19:46:00,143.0
count,2024-02-10 20:00:00,2024-02-10 20:00:00,2024-02-10 20:01:00,392.0
count,2024-02-10 20:15:00,2024-02-10 20:15:00,2024-02-10 20:16:00,226.0
count,2024-02-10 20:30:00,2024-02-10 20:30:00,2024-02-10 20:31:00,194.0
count,2024-02-10 20:45:00,2024-02-10 20:45:00,2024-02-10 20:46:00,68.0
count,2024-02-10 21:30:00,2024-02-10 21:30:00,2024-02-10 21:31:00,77.0
count,2024-02-10 21:45:00,2024-02-10 21:45:00,2024-02-10 21:46:00,346.0
count,2024-02-10 22:15:00,2024-02-10 22:15:00,2024-02-10 22:16:00,398.0
count,2024-02-10 22:45:00,2024-02-10 22:45:00,2024-02-10 22:46:00,140.0
count,2024-02-10 23:15:00,2024-02-10 23:15:00,2024-02-10 23:16:00,80.0
count,2024-02-10 23:30:00,2024-02-10 23:30:00,2024-02-10 23:31:00,31.0
count,2024-02-11 00:00:00,2024-02-11 00:00:00,2024-02-11 00:01:00,177.0
count,2024-02-11 00:30:00,2024-02-11 00:30:00,2024-02-11 00:31:00,271.0
count,2024-02-11 00:45:00,2024-02-11 00:45:00,2024-02-11 00:46:00,477.0
count,2024-02-11 01:00:00,2024-02-11 01:00:00,2024-02-11 01:01:00,409.0
count,2024-02-11 01:15:00,2024-02-11 01:15:00,2024-02-11 01:16:00,369.0
count,2024-02-11 02:15:00,2024-02-11 02:15:00,2024-02-11 02:16:00,382.0
count,2024-02-11 02:30:00,2024-02-11 02:30:00,2024-02-11 02:31:00,252.0
count,2024-02-11 03:15:00,2024-02-11 03:15:00,2024-02-11 03:16:00,433.0
count,2024-02-11 03:45:00,2024-02-11 03:45:00,2024-02-11 03:46:00,54.0
count,2024-02-11 04:15:00,2024-02-11 04:15:00,2024-02-11 04:16:00,163.0
count,2024-02-11 05:30:00,2024-02-11 05:30:00,2024-02-11 05:31:00,485.0
count,2024-02-11 06:00:00,2024-02-11 06:00:00,2024-02-11 06:01:00,460.0
count,2024-02-11 06:45:00,2024-02-11 06:45:00,2024-02-11 06:46:00,66.0
count,2024-02-11 07:45:00,2024-02-11 07:45:00,2024-02-11 07:46:00,310.0
count,2024-02-11 08:30:00,2024-02-11 08:30:00,2024-02-11 08:31:00,237.0
count,2024-02-11 09:15:00,2024-02-11 09:15:00,2024-02-11 09:16:00,114.0
count,2024-02-11 09:45:00,2024-02-11 09:45:00,2024-02-11 09:46:00,89.0
count,2024-02-11 10:00:00,2024-02-11 10:00:00,2024-02-11 10:01:00,237.0
count,2024-02-11 10:15:00,2024-02-11 10:15:00,2024-02-11 10:16:00,396.0
count,2024-02-11 10:30:00,2024-02-11 10:30:00,2024-02-11 10:31:00,18.0
count,2024-02-11 10:45:00,2024-02-11 10:45:00,2024-02-11 10:46:00,277.0
count,2024-02-11 11:15:00,2024-02-11 11:15:00,2024-02-11 11:16:00,452.0
count,2024-02-11 11:30:00,2024-02-11 11:30:00,2024-02-11 11:31:00,447.0
count,2024-02-11 11:45:00,2024-02-11 11:45:00,2024-02-11 11:46:00,474.0
count,2024-02-11 12:00:00,2024-02-11 12:00:00,2024-02-11 12:01:00,136.0
count,2024-02-11 12:15:00,2024-02-11 12:15:00,2024-02-11 12:16:00,57.0
count,2024-02-11 12:30:00,2024-02-11 12:30:00,2024-02-11 12:31:00,195.0
count,2024-02-11 14:00:00,2024-02-11 14:00:00,2024-02-11 14:01:00,389.0
count,2024-02-11 15:00:00,2024-02-11 15:00:00,2024-02-11 15:01:00,108.0
count,2024-02-11 15:45:00,2024-02-11 15:45:00,2024-02-11 15:46:00,6.0
count,2024-02-11 16:00:00,2024-02-11 16:00:00,2024-02-11 16:01:00,240.0
count,2024-02-11 16:45:00,2024-02-11 16:45:00,2024-02-11 16:46:00,174.0
count,2024-02-11 17:15:00,2024-02-11 17:15:00,2024-02-11 17:16:00,144.0
count,2024-02-11 17:45:00,2024-02-11 17:45:00,2024-02-11 17:46:00,90.0
count,2024-02-11 18:15:00,2024-02-11 18:15:00,2024-02-11 18:16:00,425.0
count,2024-02-11 19:00:00,2024-02-11 19:00:00,2024-02-11 19:01:00,64.0
count,2024-02-11 19:15:00,2024-02-11 19:15:00,2024-02-11 19:16:00,119.0
count,2024-02-11 19:45:00,2024-02-11 19:45:00,2024-02-11 19:46:00,65.0
count,2024-02-11 20:30:00,2024-02-11 20:30:00,2024-02-11 20:31:00,437.0
count,2024-02-11 21:00:00,2024-02-11 21:00:00,2024-02-11 21:01:00,465.0
count,2024-02-11 21:15:00,2024-02-11 21:15:00,2024-02-11 21:16:00,221.0
