unit,timestamp,start,end,value
m,2024-02-04 18:15:00,2024-02-04 18:15:00,2024-02-04 18:16:00,34.96561739644819
m,2024-02-04 19:00:00,2024-02-04 19:00:00,2024-02-04 19:01:00,76.68780293751387
m,2024-02-04 19:15:00,2024-02-04 19:15:00,2024-02-04 19:16:00,24.38829162237292
m,2024-02-04 19:45:00,2024-02-04 19:45:00,2024-02-04 19:46:00,85.10199497678306
m,2024-02-04 20:30:00,2024-02-04 20:30:00,2024-02-04 20:31:00,49.96575582452226
m,2024-02-04 21:00:00,2024-02-04 21:00:00,2024-02-04 21:01:00,27.3692809187623
m,2024-02-04 21:30:00,2024-02-04 21:30:00,2024-02-04 21:31:00,76.44591208711651
m,2024-02-04 22:00:00,2024-02-04 22:00:00,2024-02-04 22:01:00,11.922167408426288
m,2024-02-04 22:15:00,2024-02-04 22:15:00,2024-02-04 22:16:00,26.74392571293347
m,2024-02-04 22:45:00,2024-02-04 22:45:00,2024-02-04 22:46:00,93.63541008124244
m,2024-02-04 23:00:00,2024-02-04 23:00:00,2024-02-04 23:01:00,93.8874441912318
m,2024-02-04 23:30:00,2024-02-04 23:30:00,2024-02-04 23:31:00,23.541102676566783
m,2024-02-04 23:45:00,2024-02-04 23:45:00,2024-02-04 23:46:00,71.7540418968397
m,2024-02-05 00:15:00,2024-02-05 00:15:00,2024-02-05 00:16:00,89.86740369958198
m,2024-02-05 00:45:00,2024-02-05 00:45:00,2024-02-05 00:46:00,4.157558882196843
m,2024-02-05 01:15:00,2024-02-05 01:15:00,2024-02-05 01:16:00,99.11547012022632
m,2024-02-05 01:30:00,2024-02-05 01:30:00,2024-02-05 01:31:00,2.582505815974634
m,2024-02-05 02:00:00,2024-02-05 02:00:00,2024-02-05 02:01:00,88.5710727914519
m,2024-02-05 03:15:00,2024-02-05 03:15:00,2024-02-05 03:16:00,70.48697751645405
m,2024-02-05 03:30:00,2024-02-05 03:30:00,2024-02-05 03:31:00,47.96836946757508
m,2024-02-05 03:45:00,2024-02-05 03:45:00,2024-02-05 03:46:00,21.02001497983349
m,2024-02-05 04:00:00,2024-02-05 04:00:00,2024-02-05 04:01:00,87.4041357009718
m,2024-02-05 05:30:00,2024-02-05 05:30:00,2024-02-05 05:31:00,84.44774715974049
m,2024-02-05 05:45:00,2024-02-05 05:45:00,2024-02-05 05:46:00,56.54778766418458
m,2024-02-05 06:00:00,2024-02-05 06:00:00,2024-02-05 06:01:00,10.335724447897157
m,2024-02-05 06:15:00,2024-02-05 06:15:00,2024-02-05 06:16:00,33.79981871919142
m,2024-02-05 06:30:00,2024-02-05 06:30:00,2024-02-05 06:31:00,24.03079666715662
m,2024-02-05 07:00:00,2024-02-05 07:00:00,2024-02-05 07:01:00,71.75139157773789
m,2024-02-05 07:15:00,2024-02-05 07:15:00,2024-02-05 07:16:00,43.04058359680565
m,2024-02-05 07:45:00,2024-02-05 07:45:00,2024-02-05 07:46:00,64.08756886469828
m,2024-02-05 08:30:00,2024-02-05 08:30:00,2024-02-05 08:31:00,11.42872860826546
m,2024-02-05 08:45:00,2024-02-05 08:45:00,2024-02-05 08:46:00,42.65666468794527
m,2024-02-05 09:00:00,2024-02-05 09:00:00,2024-02-05 09:01:00,2.3853066257866438
m,2024-02-05 09:15:00,2024-02-05 09:15:00,2024-02-05 09:16:00,69.59048586324626
m,2024-02-05 10:00:00,2024-02-05 10:00:00,2024-02-05 10:01:00,53.77829817492356
m,2024-02-05 10:15:00,2024-02-05 10:15:00,2024-02-05 10:16:00,85.91933031878345
m,2024-02-05 10:30:00,2024-02-05 10:30:00,2024-02-05 10:31:00,35.47352748946258
m,2024-02-05 11:00:00,2024-02-05 11:00:00,2024-02-05 11:01:00,52.58564377374573
m,2024-02-05 11:15:00,2024-02-05 11:15:00,2024-02-05 11:16:00,55.13893434002294
m,2024-02-05 12:00:00,2024-02-05 12:00:00,2024-02-05 12:01:00,93.89576329981011
m,2024-02-05 12:15:00,2024-02-05 12:15:00,2024-02-05 12:16:00,47.690629884577454
m,2024-02-05 12:45:00,2024-02-05 12:45:00,2024-02-05 12:46:00,28.70590143826709
m,2024-02-05 13:00:00,2024-02-05 13:00:00,2024-02-05 13:01:00,51.16637232082788
m,2024-02-05 13:30:00,2024-02-05 13:30:00,2024-02-05 13:31:00,80.51144445853802
m,2024-02-05 13:45:00,2024-02-05 13:45:00,2024-02-05 13:46:00,5.101463879443114
m,2024-02-05 14:15:00,2024-02-05 14:15:00,2024-02-05 14:16:00,91.3083070657853
m,2024-02-05 14:45:00,2024-02-05 14:45:00,2024-02-05 14:46:00,15.877146561444258
m,2024-02-05 15:00:00,2024-02-05 15:00:00,2024-02-05 15:01:00,80.11759851551732
m,2024-02-05 15:30:00,2024-02-05 15:30:00,2024-02-05 15:31:00,60.089632993598514
m,2024-02-05 15:45:00,2024-02-05 15:45:00,2024-02-05 15:46:00,17.354115558344787
m,2024-02-05 16:30:00,2024-02-05 16:30:00,2024-02-05 16:31:00,19.739034436444797
m,2024-02-05 16:45:00,2024-02-05 16:45:00,2024-02-05 16:46:00,25.90911397762428
m,2024-02-05 17:15:00,2024-02-05 17:15:00,2024-02-05 17:16:00,89.01846229215083
m,2024-02-05 17:45:00,2024-02-05 17:45:00,2024-02-05 17:46:00,12.123822320814238
m,2024-02-05 18:45:00,2024-02-05 18:45:00,2024-02-05 18:46:00,49.02583609885663
m,2024-02-05 19:00:00,2024-02-05 19:00:00,2024-02-05 19:01:00,43.48134630942318
m,2024-02-05 19:15:00,2024-02-05 19:15:00,2024-02-05 19:16:00,79.66414410131702
m,2024-02-05 19:45:00,2024-02-05 19:45:00,2024-02-05 19:46:00,91.41527851576058
m,2024-02-05 21:30:00,2024-02-05 21:30:00,2024-02-05 21:31:00,5.586419000804865
m,2024-02-05 23:00:00,2024-02-05 23:00:00,2024-02-05 23:01:00,95.40816067148198
m,2024-02-05 23:30:00,2024-02-05 23:30:00,2024-02-05 23:31:00,15.96781736370585
m,2024-02-05 23:45:00,2024-02-05 23:45:00,2024-02-05 23:46:00,89.24969515257357
m,2024-02-06 00:15:00,2024-02-06 00:15:00,2024-02-06 00:16:00,22.97844885951891
m,2024-02-06 00:30:00,2024-02-06 00:30:00,2024-02-06 00:31:00,48.75782140244996
m,2024-02-06 00:45:00,2024-02-06 00:45:00,2024-02-06 00:46:00,62.309394160029655
m,2024-02-06 01:00:00,2024-02-06 01:00:00,2024-02-06 01:01:00,52.48994207817027
m,2024-02-06 01:30:00,2024-02-06 01:30:00,2024-02-06 01:31:00,28.222396360195205
m,2024-02-06 01:45:00,2024-02-06 01:45:00,2024-02-06 01:46:00,84.47912849903311
m,2024-02-06 02:00:00,2024-02-06 02:00:00,2024-02-06 02:01:00,24.375844084107293
m,2024-02-06 02:15:00,2024-02-06 02:15:00,2024-02-06 02:16:00,26.70395365751412
m,2024-02-06 03:15:00,2024-02-06 03:15:00,2024-02-06 03:16:00,97.45741688414545
m,2024-02-06 03:30:00,2024-02-06 03:30:00,2024-02-06 03:31:00,42.773584652356696
m,2024-02-06 03:45:00,2024-02-06 03:45:00,2024-02-06 03:46:00,87.55414756821102
m,2024-02-06 04:30:00,2024-02-06 04:30:00,2024-02-06 04:31:00,31.47752757219797
m,2024-02-06 04:45:00,2024-02-06 04:45:00,2024-02-06 04:46:00,87.01326994012929
m,2024-02-06 09:30:00,2024-02-06 09:30:00,2024-02-06 09:31:00,86.16007159244937
m,2024-02-06 09:45:00,2024-02-06 09:45:00,2024-02-06 09:46:00,71.98807366122811
m,2024-02-06 10:15:00,2024-02-06 10:15:00,2024-02-06 10:16:00,75.04413276616758
m,2024-02-06 10:45:00,2024-02-06 10:45:00,2024-02-06 10:46:00,7.339504848698809
m,2024-02-06 11:00:00,2024-02-06 11:00:00,2024-02-06 11:01:00,56.63347711528471
m,2024-02-06 12:30:00,2024-02-06 12:30:00,2024-02-06 12:31:00,92.52879491001448
m,2024-02-06 13:00:00,2024-02-06 13:00:00,2024-02-06 13:01:00,91.29516151060992
m,2024-02-06 13:15:00,2024-02-06 13:15:00,2024-02-06 13:16:00,66.73768841060661
m,2024-02-06 13:30:00,2024-02-06 13:30:00,2024-02-06 13:31:00,59.88133676551474
m,2024-02-06 14:15:00,2024-02-06 14:15:00,2024-02-06 14:16:00,55.64887728335458
m,2024-02-06 14:30:00,2024-02-06 14:30:00,2024-02-06 14:31:00,88.10153282486586
m,2024-02-06 16:00:00,2024-02-06 16:00:00,2024-02-06 16:01:00,78.21532626995631
m,2024-02-06 16:15:00,2024-02-06 16:15:00,2024-02-06 16:16:00,61.89962086610738
m,2024-02-06 17:45:00,2024-02-06 17:45:00,2024-02-06 17:46:00,14.905320552633828
m,2024-02-06 18:00:00,2024-02-06 18:00:00,2024-02-06 18:01:00,63.97986374983203
m,2024-02-06 18:15:00,2024-02-06 18:15:00,2024-02-06 18:16:00,63.4672412034352
m,2024-02-06 19:15:00,2024-02-06 19:15:00,2024-02-06 19:16:00,76.44118870356465
m,2024-02-06 19:45:00,2024-02-06 19:45:00,2024-02-06 19:46:00,16.388992836741956
m,2024-02-06 20:15:00,2024-02-06 20:15:00,2024-02-06 20:16:00,20.02376264482369
m,2024-02-06 20:45:00,2024-02-06 20:45:00,2024-02-06 20:46:00,37.206003834528246
m,2024-02-06 21:30:00,2024-02-06 21:30:00,2024-02-06 21:31:00,92.03454541218362
m,2024-02-06 22:45:00,2024-02-06 22:45:00,2024-02-06 22:46:00,40.2220715522535
m,2024-02-06 23:00:00,2024-02-06 23:00:00,2024-02-06 23:01:00,98.58849523551936
m,2024-02-06 23:15:00,2024-02-06 23:15:00,2024-02-06 23:16:00,8.206719216362558
m,2024-02-06 23:30:00,2024-02-06 23:30:00,2024-02-06 23:31:00,30.17879123701896
m,2024-02-06 23:45:00,2024-02-06 23:45:00,2024-02-06 23:46:00,88.91842049628147
m,2024-02-07 00:15:00,2024-02-07 00:15:00,2024-02-07 00:16:00,57.811363541574266
m,2024-02-07 01:30:00,2024-02-07 01:30:00,2024-02-07 01:31:00,85.34198625062007
m,2024-02-07 01:45:00,2024-02-07 01:45:00,2024-02-07 01:46:00,29.11886766082337
m,2024-02-07 02:00:00,2024-02-07 02:00:00,2024-02-07 02:01:00,86.34804996957757
m,2024-02-07 02:30:00,2024-02-07 02:30:00,2024-02-07 02:31:00,64.61281390411249
m,2024-02-07 03:30:00,2024-02-07 03:30:00,2024-02-07 03:31:00,97.39943665593172
m,2024-02-07 04:30:00,2024-02-07 04:30:00,2024-02-07 04:31:00,70.51733893568469
m,2024-02-07 04:45:00,2024-02-07 04:45:00,2024-02-07 04:46:00,46.997634148726206
m,2024-02-07 05:15:00,2024-02-07 05:15:00,2024-02-07 05:16:00,3.153261826817666
m,2024-02-07 05:45:00,2024-02-07 05:45:00,2024-02-07 05:46:00,5.428825929367432
m,2024-02-07 06:00:00,2024-02-07 06:00:00,2024-02-07 06:01:00,69.694117138286
m,2024-02-07 07:15:00,2024-02-07 07:15:00,2024-02-07 07:16:00,1.997096434593526
m,2024-02-07 07:45:00,2024-02-07 07:45:00,2024-02-07 07:46:00,34.514717471120164
m,2024-02-07 09:00:00,2024-02-07 09:00:00,2024-02-07 09:01:00,35.94648118023566
m,2024-02-07 09:15:00,2024-02-07 09:15:00,2024-02-07 09:16:00,11.620010016983551
m,2024-02-07 09:30:00,2024-02-07 09:30:00,2024-02-07 09:31:00,83.19325290604016
m,2024-02-07 12:00:00,2024-02-07 12:00:00,2024-02-07 12:01:00,25.064808122672112
m,2024-02-07 12:30:00,2024-02-07 12:30:00,2024-02-07 12:31:00,46.61656452755586
m,2024-02-07 12:45:00,2024-02-07 12:45:00,2024-02-07 12:46:00,71.50692328727347
m,2024-02-07 13:00:00,2024-02-07 13:00:00,2024-02-07 13:01:00,6.059059480988716
m,2024-02-07 13:15:00,2024-02-07 13:15:00,2024-02-07 13:16:00,10.247011088678738
m,2024-02-07 13:45:00,2024-02-07 13:45:00,2024-02-07 13:46:00,48.092323053893416
m,2024-02-07 14:15:00,2024-02-07 14:15:00,2024-02-07 14:16:00,87.46794784632105
m,2024-02-07 14:30:00,2024-02-07 14:30:00,2024-02-07 14:31:00,32.83604967188867
m,2024-02-07 14:45:00,2024-02-07 14:45:00,2024-02-07 14:46:00,68.06774533627919
m,2024-02-07 15:00:00,2024-02-07 15:00:00,2024-02-07 15:01:00,21.34578584560716
m,2024-02-07 15:30:00,2024-02-07 15:30:00,2024-02-07 15:31:00,89.32794679160769
m,2024-02-07 15:45:00,2024-02-07 15:45:00,2024-02-07 15:46:00,26.47874069404425
m,2024-02-07 16:00:00,2024-02-07 16:00:00,2024-02-07 16:01:00,6.577500734570319
m,2024-02-07 16:15:00,2024-02-07 16:15:00,2024-02-07 16:16:00,29.247866156150327
m,2024-02-07 16:30:00,2024-02-07 16:30:00,2024-02-07 16:31:00,13.302624126927787
m,2024-02-07 17:30:00,2024-02-07 17:30:00,2024-02-07 17:31:00,30.59572529079482
m,2024-02-07 17:45:00,2024-02-07 17:45:00,2024-02-07 17:46:00,30.05271585965256
m,2024-02-07 18:15:00,2024-02-07 18:15:00,2024-02-07 18:16:00,88.69508227471518
m,2024-02-07 18:30:00,2024-02-07 18:30:00,2024-02-07 18:31:00,44.3924126514247
m,2024-02-07 19:00:00,2024-02-07 19:00:00,2024-02-07 19:01:00,27.97612641813756
m,2024-02-07 19:15:00,2024-02-07 19:15:00,2024-02-07 19:16:00,97.9794757377601
m,2024-02-07 19:30:00,2024-02-07 19:30:00,2024-02-07 19:31:00,84.02759818205338
m,2024-02-07 20:15:00,2024-02-07 20:15:00,2024-02-07 20:16:00,77.268524451023
m,2024-02-07 21:45:00,2024-02-07 21:45:00,2024-02-07 21:46:00,12.742787257885114
m,2024-02-07 22:00:00,2024-02-07 22:00:00,2024-02-07 22:01:00,77.057869899217
m,2024-02-07 22:45:00,2024-02-07 22:45:00,2024-02-07 22:46:00,89.70843605170242
m,2024-02-07 23:15:00,2024-02-07 23:15:00,2024-02-07 23:16:00,46.22458334873665
m,2024-02-07 23:30:00,2024-02-07 23:30:00,2024-02-07 23:31:00,66.74818418639332
m,2024-02-08 00:30:00,2024-02-08 00:30:00,2024-02-08 00:31:00,89.28885450836094
m,2024-02-08 01:00:00,2024-02-08 01:00:00,2024-02-08 01:01:00,18.23524395479853
m,2024-02-08 01:30:00,2024-02-08 01:30:00,2024-02-08 01:31:00,36.31178262189405
m,2024-02-08 01:45:00,2024-02-08 01:45:00,2024-02-08 01:46:00,33.94059641475709
m,2024-02-08 02:15:00,2024-02-08 02:15:00,2024-02-08 02:16:00,74.8311820562739
m,2024-02-08 02:45:00,2024-02-08 02:45:00,2024-02-08 02:46:00,40.912211372752985
m,2024-02-08 03:45:00,2024-02-08 03:45:00,2024-02-08 03:46:00,52.44103816615919
m,2024-02-08 04:30:00,2024-02-08 04:30:00,2024-02-08 04:31:00,61.54386380900798
m,2024-02-08 04:45:00,2024-02-08 04:45:00,2024-02-08 04:46:00,51.43596909624548
m,2024-02-08 05:00:00,2024-02-08 05:00:00,2024-02-08 05:01:00,7.707966675856316
m,2024-02-08 05:15:00,2024-02-08 05:15:00,2024-02-08 05:16:00,91.54874583030882
m,2024-02-08 05:45:00,2024-02-08 05:45:00,2024-02-08 05:46:00,68.55630276682746
m,2024-02-08 06:00:00,2024-02-08 06:00:00,2024-02-08 06:01:00,15.60624162560602
m,2024-02-08 06:15:00,2024-02-08 06:15:00,2024-02-08 06:16:00,68.86963810636136
m,2024-02-08 06:45:00,2024-02-08 06:45:00,2024-02-08 06:46:00,7.430334007311257
m,2024-02-08 07:30:00,2024-02-08 07:30:00,2024-02-08 07:31:00,29.71468471769232
m,2024-02-08 08:00:00,2024-02-08 08:00:00,2024-02-08 08:01:00,65.41214730943204
m,2024-02-08 08:45:00,2024-02-08 08:45:00,2024-02-08 08:46:00,91.67694814543408
m,2024-02-08 09:45:00,2024-02-08 09:45:00,2024-02-08 09:46:00,39.07224192191388
m,2024-02-08 10:45:00,2024-02-08 10:45:00,2024-02-08 10:46:00,86.31214786060201
m,2024-02-08 11:00:00,2024-02-08 11:00:00,2024-02-08 11:01:00,64.96840628368857
m,2024-02-08 11:45:00,2024-02-08 11:45:00,2024-02-08 11:46:00,86.14741541544616
m,2024-02-08 12:00:00,2024-02-08 12:00:00,2024-02-08 12:01:00,87.46500545040273
m,2024-02-08 12:30:00,2024-02-08 12:30:00,2024-02-08 12:31:00,88.34949371538809
m,2024-02-08 12:45:00,2024-02-08 12:45:00,2024-02-08 12:46:00,29.11643270218776
m,2024-02-08 13:00:00,2024-02-08 13:00:00,2024-02-08 13:01:00,70.80284732946237
m,2024-02-08 13:15:00,2024-02-08 13:15:00,2024-02-08 13:16:00,68.96496079158007
m,2024-02-08 14:00:00,2024-02-08 14:00:00,2024-02-08 14:01:00,7.685155423218681
m,2024-02-08 14:30:00,2024-02-08 14:30:00,2024-02-08 14:31:00,18.741203974052222
m,2024-02-08 15:15:00,2024-02-08 15:15:00,2024-02-08 15:16:00,58.44289019473586
m,2024-02-08 15:30:00,2024-02-08 15:30:00,2024-02-08 15:31:00,29.99058972582831
m,2024-02-08 15:45:00,2024-02-08 15:45:00,2024-02-08 15:46:00,97.73750234285116
m,2024-02-08 16:00:00,2024-02-08 16:00:00,2024-02-08 16:01:00,6.290593960075076
m,2024-02-08 17:15:00,2024-02-08 17:15:00,2024-02-08 17:16:00,15.248981021893648
m,2024-02-08 18:30:00,2024-02-08 18:30:00,2024-02-08 18:31:00,86.37369800668876
m,2024-02-08 18:45:00,2024-02-08 18:45:00,2024-02-08 18:46:00,99.75885754115774
m,2024-02-08 21:30:00,2024-02-08 21:30:00,2024-02-08 21:31:00,60.86641895850536
m,2024-02-08 21:45:00,2024-02-08 21:45:00,2024-02-08 21:46:00,82.4825027048582
m,2024-02-08 22:15:00,2024-02-08 22:15:00,2024-02-08 22:16:00,37.77122514633546
m,2024-02-08 22:30:00,2024-02-08 22:30:00,2024-02-08 22:31:00,34.054065803800995
m,2024-02-08 22:45:00,2024-02-08 22:45:00,2024-02-08 22:46:00,80.5486661104063
m,2024-02-08 23:00:00,2024-02-08 23:00:00,2024-02-08 23:01:00,47.5829783210114
m,2024-02-08 23:15:00,2024-02-08 23:15:00,2024-02-08 23:16:00,30.42436164520681
m,2024-02-08 23:30:00,2024-02-08 23:30:00,2024-02-08 23:31:00,12.134966381913015
m,2024-02-08 23:45:00,2024-02-08 23:45:00,2024-02-08 23:46:00,4.243489598183814
m,2024-02-09 00:45:00,2024-02-09 00:45:00,2024-02-09 00:46:00,35.716173536596834
m,2024-02-09 01:15:00,2024-02-09 01:15:00,2024-02-09 01:16:00,22.6855081997425
m,2024-02-09 01:45:00,2024-02-09 01:45:00,2024-02-09 01:46:00,78.34388232363732
m,2024-02-09 02:30:00,2024-02-09 02:30:00,2024-02-09 02:31:00,7.208636564449112
m,2024-02-09 02:45:00,2024-02-09 02:45:00,2024-02-09 02:46:00,89.59553259095863
m,2024-02-09 03:15:00,2024-02-09 03:15:00,2024-02-09 03:16:00,63.663790641131854
m,2024-02-09 03:30:00,2024-02-09 03:30:00,2024-02-09 03:31:00,63.987015048990266
m,2024-02-09 03:45:00,2024-02-09 03:45:00,2024-02-09 03:46:00,78.21529778873679
m,2024-02-09 04:00:00,2024-02-09 04:00:00,2024-02-09 04:01:00,89.40877216401074
m,2024-02-09 04:15:00,2024-02-09 04:15:00,2024-02-09 04:16:00,5.492091308019109
m,2024-02-09 05:00:00,2024-02-09 05:00:00,2024-02-09 05:01:00,1.1668601644040602
m,2024-02-09 05:15:00,2024-02-09 05:15:00,2024-02-09 05:16:00,78.50027766672062
m,2024-02-09 05:30:00,2024-02-09 05:30:00,2024-02-09 05:31:00,20.553789649527367
m,2024-02-09 06:15:00,2024-02-09 06:15:00,2024-02-09 06:16:00,97.5765195694283
m,2024-02-09 06:30:00,2024-02-09 06:30:00,2024-02-09 06:31:00,60.72805749760386
m,2024-02-09 07:15:00,2024-02-09 07:15:00,2024-02-09 07:16:00,76.9093060348703
m,2024-02-09 08:30:00,2024-02-09 08:30:00,2024-02-09 08:31:00,94.0813935871928
m,2024-02-09 08:45:00,2024-02-09 08:45:00,2024-02-09 08:46:00,4.722795349429787
m,2024-02-09 09:00:00,2024-02-09 09:00:00,2024-02-09 09:01:00,84.97515854664455
m,2024-02-09 09:45:00,2024-02-09 09:45:00,2024-02-09 09:46:00,19.844010608231457
m,2024-02-09 10:00:00,2024-02-09 10:00:00,2024-02-09 10:01:00,79.21110889525266
m,2024-02-09 10:30:00,2024-02-09 10:30:00,2024-02-09 10:31:00,36.57101009777499
m,2024-02-09 12:30:00,2024-02-09 12:30:00,2024-02-09 12:31:00,28.30471861413986
m,2024-02-09 12:45:00,2024-02-09 12:45:00,2024-02-09 12:46:00,85.71043930362376
m,2024-02-09 13:00:00,2024-02-09 13:00:00,2024-02-09 13:01:00,73.7443361891652
m,2024-02-09 13:45:00,2024-02-09 13:45:00,2024-02-09 13:46:00,46.83437662877382
m,2024-02-09 14:15:00,2024-02-09 14:15:00,2024-02-09 14:16:00,38.72652553362746
m,2024-02-09 14:45:00,2024-02-09 14:45:00,2024-02-09 14:46:00,37.92180756195427
m,2024-02-09 15:00:00,2024-02-09 15:00:00,2024-02-09 15:01:00,2.204547576238003
m,2024-02-09 15:30:00,2024-02-09 15:30:00,2024-02-09 15:31:00,8.670700731653147
m,2024-02-09 16:15:00,2024-02-09 16:15:00,2024-02-09 16:16:00,21.94729996473813
m,2024-02-09 16:30:00,2024-02-09 16:30:00,2024-02-09 16:31:00,21.378774661733143
m,2024-02-09 16:45:00,2024-02-09 16:45:00,2024-02-09 16:46:00,5.72367070952009
m,2024-02-09 17:15:00,2024-02-09 17:15:00,2024-02-09 17:16:00,98.3427878004912
m,2024-02-09 18:00:00,2024-02-09 18:00:00,2024-02-09 18:01:00,9.960864973145611
m,2024-02-09 18:15:00,2024-02-09 18:15:00,2024-02-09 18:16:00,47.83613607586634
m,2024-02-09 18:45:00,2024-02-09 18:45:00,2024-02-09 18:46:00,75.49436450722419
m,2024-02-09 19:00:00,2024-02-09 19:00:00,2024-02-09 19:01:00,72.38036109126327
m,2024-02-09 20:15:00,2024-02-09 20:15:00,2024-02-09 20:16:00,5.7994010774861104
m,2024-02-09 20:30:00,2024-02-09 20:30:00,2024-02-09 20:31:00,70.51518875364192
m,2024-02-09 21:15:00,2024-02-09 21:15:00,2024-02-09 21:16:00,69.2129543967253
m,2024-02-09 21:30:00,2024-02-09 21:30:00,2024-02-09 21:31:00,62.81145074991197
m,2024-02-09 22:00:00,2024-02-09 22:00:00,2024-02-09 22:01:00,27.785383518732367
m,2024-02-09 23:15:00,2024-02-09 23:15:00,2024-02-09 23:16:00,29.729931452821813
m,2024-02-09 23:45:00,2024-02-09 23:45:00,2024-02-09 23:46:00,68.46615353662875
m,2024-02-10 02:00:00,2024-02-10 02:00:00,2024-02-10 02:01:00,32.33597525867202
m,2024-02-10 02:15:00,2024-02-10 02:15:00,2024-02-10 02:16:00,27.033579637362205
m,2024-02-10 02:45:00,2024-02-10 02:45:00,2024-02-10 02:46:00,70.47727745599013
m,2024-02-10 03:00:00,2024-02-10 03:00:00,2024-02-10 03:01:00,95.08895381845156
m,2024-02-10 03:15:00,2024-02-10 03:15:00,2024-02-10 03:16:00,91.36283648598912
m,2024-02-10 03:30:00,2024-02-10 03:30:00,2024-02-10 03:31:00,69.33558909863122
m,2024-02-10 04:00:00,2024-02-10 04:00:00,2024-02-10 04:01:00,69.26944102697016
m,2024-02-10 04:15:00,2024-02-10 04:15:00,2024-02-10 04:16:00,2.707677066989267
m,2024-02-10 05:00:00,2024-02-10 05:00:00,2024-02-10 05:01:00,69.94742332430067
m,2024-02-10 05:30:00,2024-02-10 05:30:00,2024-02-10 05:31:00,32.42552355644847
m,2024-02-10 05:45:00,2024-02-10 05:45:00,2024-02-10 05:46:00,95.29023890566576
m,2024-02-10 06:00:00,2024-02-10 06:00:00,2024-02-10 06:01:00,70.39278338222003
m,2024-02-10 06:15:00,2024-02-10 06:15:00,2024-02-10 06:16:00,25.13819301412553
m,2024-02-10 06:45:00,2024-02-10 06:45:00,2024-02-10 06:46:00,11.48085014996063
m,2024-02-10 07:00:00,2024-02-10 07:00:00,2024-02-10 07:01:00,4.638751086390081
m,2024-02-10 07:30:00,2024-02-10 07:30:00,2024-02-10 07:31:00,60.78937693094567
m,2024-02-10 08:00:00,2024-02-10 08:00:00,2024-02-10 08:01:00,91.25533887359688
m,2024-02-10 08:45:00,2024-02-10 08:45:00,2024-02-10 08:46:00,37.20243996276536
m,2024-02-10 09:15:00,2024-02-10 09:15:00,2024-02-10 09:16:00,98.89708730313592
m,2024-02-10 10:15:00,2024-02-10 10:15:00,2024-02-10 10:16:00,26.89752803323736
m,2024-02-10 10:30:00,2024-02-10 10:30:00,2024-02-10 10:31:00,42.16009949019253
m,2024-02-10 10:45:00,2024-02-10 10:45:00,2024-02-10 10:46:00,57.93619782757194
m,2024-02-10 11:45:00,2024-02-10 11:45:00,2024-02-10 11:46:00,6.932527393789323
m,2024-02-10 12:15:00,2024-02-10 12:15:00,2024-02-10 12:16:00,57.531870407793335
m,2024-02-10 13:00:00,2024-02-10 13:00:00,2024-02-10 13:01:00,57.6083250720155
m,2024-02-10 13:15:00,2024-02-10 13:15:00,2024-02-10 13:16:00,74.79331956726695
m,2024-02-10 14:00:00,2024-02-10 14:00:00,2024-02-10 14:01:00,77.2510173358124
m,2024-02-10 14:15:00,2024-02-10 14:15:00,2024-02-10 14:16:00,27.73213718101666
m,2024-02-10 14:30:00,2024-02-10 14:30:00,2024-02-10 14:31:00,2.094048764094792
m,2024-02-10 14:45:00,2024-02-10 14:45:00,2024-02-10 14:46:00,69.80221439984558
m,2024-02-10 15:00:00,2024-02-10 15:00:00,2024-02-10 15:01:00,13.905676745934205
m,2024-02-10 15:45:00,2024-02-10 15:45:00,2024-02-10 15:46:00,4.211971639774471
m,2024-02-10 16:30:00,2024-02-10 16:30:00,2024-02-10 16:31:00,73.82149642769613
m,2024-02-10 16:45:00,2024-02-10 16:45:00,2024-02-10 16:46:00,97.2664530795508
m,2024-02-10 18:00:00,2024-02-10 18:00:00,2024-02-10 18:01:00,46.57452337959417
m,2024-02-10 18:15:00,2024-02-10 18:15:00,2024-02-10 18:16:00,24.897069044210607
m,2024-02-10 19:15:00,2024-02-10 19:15:00,2024-02-10 19:16:00,13.821261663880978
m,2024-02-10 19:30:00,2024-02-10 19:30:00,2024-02-10 19:31:00,40.74328108682292
m,2024-02-10 19:45:00,2024-02-10 19:45:00,2024-02-10 19:46:00,88.75673902313756
m,2024-02-10 20:15:00,2024-02-10 20:15:00,2024-02-10 20:16:00,29.51456889585408
m,2024-02-10 21:30:00,2024-02-10 21:30:00,2024-02-10 21:31:00,53.00721035009274
m,2024-02-10 22:30:00,2024-02-10 22:30:00,2024-02-10 22:31:00,11.10361976808244
m,2024-02-10 22:45:00,2024-02-10 22:45:00,2024-02-10 22:46:00,98.1594026855298
m,2024-02-10 23:00:00,2024-02-10 23:00:00,2024-02-10 23:01:00,60.35237688585889
m,2024-02-11 00:15:00,2024-02-11 00:15:00,2024-02-11 00:16:00,8.13965646813769
m,2024-02-11 00:45:00,2024-02-11 00:45:00,2024-02-11 00:46:00,66.95064965134938
m,2024-02-11 01:15:00,2024-02-11 01:15:00,2024-02-11 01:16:00,26.10901057654232
m,2024-02-11 01:30:00,2024-02-11 01:30:00,2024-02-11 01:31:00,21.97379354303911
m,2024-02-11 02:30:00,2024-02-11 02:30:00,2024-02-11 02:31:00,93.58563996776452
m,2024-02-11 03:30:00,2024-02-11 03:30:00,2024-02-11 03:31:00,79.30613554207333
